franchise,team,season,game_num,date,result
SEAOKC,OKC,2015,49,2015-02-04,W
SEAOKC,OKC,2015,50,2015-02-06,L
SEAOKC,OKC,2015,51,2015-02-08,W
SEAOKC,OKC,2015,52,2015-02-09,W
SEAOKC,OKC,2015,53,2015-02-11,W
SEAOKC,OKC,2015,54,2015-02-19,W
SEAOKC,OKC,2015,55,2015-02-21,W
SEAOKC,OKC,2015,56,2015-02-22,W
SEAOKC,OKC,2015,57,2015-02-24,W
SEAOKC,OKC,2015,58,2015-02-26,L
SEAOKC,OKC,2015,59,2015-02-27,L
SEAOKC,OKC,2015,60,2015-03-01,W
SEAOKC,OKC,2015,61,2015-03-04,W
SEAOKC,OKC,2015,62,2015-03-05,L
SEAOKC,OKC,2015,63,2015-03-08,W
SEAOKC,OKC,2015,64,2015-03-11,L
SEAOKC,OKC,2015,65,2015-03-13,W
SEAOKC,OKC,2015,66,2015-03-15,W
SEAOKC,OKC,2015,67,2015-03-16,L
SEAOKC,OKC,2015,68,2015-03-18,W
SEAOKC,OKC,2015,69,2015-03-20,W
SEAOKC,OKC,2015,70,2015-03-22,W
SEAOKC,OKC,2015,71,2015-03-24,W
SEAOKC,OKC,2015,72,2015-03-25,L
SEAOKC,OKC,2015,73,2015-03-28,L
SEAOKC,OKC,2015,74,2015-03-29,W
SEAOKC,OKC,2015,75,2015-04-01,L
SEAOKC,OKC,2015,76,2015-04-03,L
SEAOKC,OKC,2015,77,2015-04-05,L
SEAOKC,OKC,2015,78,2015-04-07,L
SEAOKC,OKC,2015,79,2015-04-10,W
SEAOKC,OKC,2015,80,2015-04-12,L
SEAOKC,OKC,2015,81,2015-04-13,W
SEAOKC,OKC,2015,82,2015-04-15,W
SEAOKC,OKC,2016,1,2015-10-28,W
SEAOKC,OKC,2016,2,2015-10-30,W
SEAOKC,OKC,2016,3,2015-11-01,W
SEAOKC,OKC,2016,4,2015-11-02,L
SEAOKC,OKC,2016,5,2015-11-04,L
SEAOKC,OKC,2016,6,2015-11-05,L
SEAOKC,OKC,2016,7,2015-11-08,W
SEAOKC,OKC,2016,8,2015-11-10,W
SEAOKC,OKC,2016,9,2015-11-13,W
SEAOKC,OKC,2016,10,2015-11-15,L
SEAOKC,OKC,2016,11,2015-11-16,L
SEAOKC,OKC,2016,12,2015-11-18,W
SEAOKC,OKC,2016,13,2015-11-20,L
SEAOKC,OKC,2016,14,2015-11-22,W
SEAOKC,OKC,2016,15,2015-11-23,W
SEAOKC,OKC,2016,16,2015-11-25,W
SEAOKC,OKC,2016,17,2015-11-27,W
SEAOKC,OKC,2016,18,2015-11-30,L
SEAOKC,OKC,2016,19,2015-12-03,L
SEAOKC,OKC,2016,20,2015-12-06,W
SEAOKC,OKC,2016,21,2015-12-08,W
SEAOKC,OKC,2016,22,2015-12-10,W
SEAOKC,OKC,2016,23,2015-12-11,W
SEAOKC,OKC,2016,24,2015-12-13,W
SEAOKC,OKC,2016,25,2015-12-16,W
SEAOKC,OKC,2016,26,2015-12-17,L
SEAOKC,OKC,2016,27,2015-12-19,W
SEAOKC,OKC,2016,28,2015-12-21,W
SEAOKC,OKC,2016,29,2015-12-23,W
SEAOKC,OKC,2016,30,2015-12-25,L
SEAOKC,OKC,2016,31,2015-12-27,W
SEAOKC,OKC,2016,32,2015-12-29,W
SEAOKC,OKC,2016,33,2015-12-31,W
SEAOKC,OKC,2016,34,2016-01-02,W
SEAOKC,OKC,2016,35,2016-01-04,L
SEAOKC,OKC,2016,36,2016-01-06,W
SEAOKC,OKC,2016,37,2016-01-08,W
SEAOKC,OKC,2016,38,2016-01-10,L
SEAOKC,OKC,2016,39,2016-01-12,W
SEAOKC,OKC,2016,40,2016-01-13,W
SEAOKC,OKC,2016,41,2016-01-15,W
SEAOKC,OKC,2016,42,2016-01-17,W
SEAOKC,OKC,2016,43,2016-01-19,W
SEAOKC,OKC,2016,44,2016-01-20,W
SEAOKC,OKC,2016,45,2016-01-22,W
SEAOKC,OKC,2016,46,2016-01-24,L
SEAOKC,OKC,2016,47,2016-01-26,W
SEAOKC,OKC,2016,48,2016-01-27,W
SEAOKC,OKC,2016,49,2016-01-29,W
SEAOKC,OKC,2016,50,2016-02-01,W
SEAOKC,OKC,2016,51,2016-02-03,W
SEAOKC,OKC,2016,52,2016-02-06,L
SEAOKC,OKC,2016,53,2016-02-08,W
SEAOKC,OKC,2016,54,2016-02-11,W
SEAOKC,OKC,2016,55,2016-02-19,L
SEAOKC,OKC,2016,56,2016-02-21,L
SEAOKC,OKC,2016,57,2016-02-24,W
SEAOKC,OKC,2016,58,2016-02-25,L
SEAOKC,OKC,2016,59,2016-02-27,L
SEAOKC,OKC,2016,60,2016-02-29,W
SEAOKC,OKC,2016,61,2016-03-02,L
SEAOKC,OKC,2016,62,2016-03-03,L
SEAOKC,OKC,2016,63,2016-03-06,W
SEAOKC,OKC,2016,64,2016-03-09,W
SEAOKC,OKC,2016,65,2016-03-11,L
SEAOKC,OKC,2016,66,2016-03-12,L
SEAOKC,OKC,2016,67,2016-03-14,W
SEAOKC,OKC,2016,68,2016-03-16,W
SEAOKC,OKC,2016,69,2016-03-18,W
SEAOKC,OKC,2016,70,2016-03-19,W
SEAOKC,OKC,2016,71,2016-03-22,W
SEAOKC,OKC,2016,72,2016-03-24,W
SEAOKC,OKC,2016,73,2016-03-26,W
SEAOKC,OKC,2016,74,2016-03-28,W
SEAOKC,OKC,2016,75,2016-03-29,L
SEAOKC,OKC,2016,76,2016-03-31,W
SEAOKC,OKC,2016,77,2016-04-03,L
SEAOKC,OKC,2016,78,2016-04-05,W
SEAOKC,OKC,2016,79,2016-04-06,L
SEAOKC,OKC,2016,80,2016-04-09,L
SEAOKC,OKC,2016,81,2016-04-11,W
SEAOKC,OKC,2016,82,2016-04-12,L
SEAOKC,OKC,2017,1,2016-10-26,W
SEAOKC,OKC,2017,2,2016-10-28,W
SEAOKC,OKC,2017,3,2016-10-30,W
SEAOKC,OKC,2017,4,2016-11-02,W
SEAOKC,OKC,2017,5,2016-11-03,L
SEAOKC,OKC,2017,6,2016-11-05,W
SEAOKC,OKC,2017,7,2016-11-07,W
SEAOKC,OKC,2017,8,2016-11-09,L
SEAOKC,OKC,2017,9,2016-11-11,L
SEAOKC,OKC,2017,10,2016-11-13,L
SEAOKC,OKC,2017,11,2016-11-14,L
SEAOKC,OKC,2017,12,2016-11-16,W
SEAOKC,OKC,2017,13,2016-11-18,W
SEAOKC,OKC,2017,14,2016-11-20,L
SEAOKC,OKC,2017,15,2016-11-22,L
SEAOKC,OKC,2017,16,2016-11-23,L
SEAOKC,OKC,2017,17,2016-11-25,W
SEAOKC,OKC,2017,18,2016-11-26,W
SEAOKC,OKC,2017,19,2016-11-28,W
SEAOKC,OKC,2017,20,2016-11-30,W
SEAOKC,OKC,2017,21,2016-12-04,W
SEAOKC,OKC,2017,22,2016-12-05,W
SEAOKC,OKC,2017,23,2016-12-09,L
SEAOKC,OKC,2017,24,2016-12-11,W
SEAOKC,OKC,2017,25,2016-12-13,L
SEAOKC,OKC,2017,26,2016-12-14,L
SEAOKC,OKC,2017,27,2016-12-17,W
SEAOKC,OKC,2017,28,2016-12-19,L
SEAOKC,OKC,2017,29,2016-12-21,W
SEAOKC,OKC,2017,30,2016-12-23,W
SEAOKC,OKC,2017,31,2016-12-25,W
SEAOKC,OKC,2017,32,2016-12-27,W
SEAOKC,OKC,2017,33,2016-12-29,L
SEAOKC,OKC,2017,34,2016-12-31,W
SEAOKC,OKC,2017,35,2017-01-02,L
SEAOKC,OKC,2017,36,2017-01-04,L
SEAOKC,OKC,2017,37,2017-01-05,L
SEAOKC,OKC,2017,38,2017-01-07,W
SEAOKC,OKC,2017,39,2017-01-09,W
SEAOKC,OKC,2017,40,2017-01-11,W
SEAOKC,OKC,2017,41,2017-01-13,L
SEAOKC,OKC,2017,42,2017-01-15,W
SEAOKC,OKC,2017,43,2017-01-16,L
SEAOKC,OKC,2017,44,2017-01-18,L
SEAOKC,OKC,2017,45,2017-01-23,W
SEAOKC,OKC,2017,46,2017-01-25,W
SEAOKC,OKC,2017,47,2017-01-26,W
SEAOKC,OKC,2017,48,2017-01-29,L
SEAOKC,OKC,2017,49,2017-01-31,L
SEAOKC,OKC,2017,50,2017-02-01,L
SEAOKC,OKC,2017,51,2017-02-03,W
SEAOKC,OKC,2017,52,2017-02-05,W
SEAOKC,OKC,2017,53,2017-02-06,L
SEAOKC,OKC,2017,54,2017-02-09,W
SEAOKC,OKC,2017,55,2017-02-11,L
SEAOKC,OKC,2017,56,2017-02-13,L
SEAOKC,OKC,2017,57,2017-02-15,W
SEAOKC,OKC,2017,58,2017-02-24,W
SEAOKC,OKC,2017,59,2017-02-26,W
SEAOKC,OKC,2017,60,2017-02-28,W
SEAOKC,OKC,2017,61,2017-03-02,L
SEAOKC,OKC,2017,62,2017-03-03,L
SEAOKC,OKC,2017,63,2017-03-05,L
SEAOKC,OKC,2017,64,2017-03-07,L
SEAOKC,OKC,2017,65,2017-03-09,W
SEAOKC,OKC,2017,66,2017-03-11,W
SEAOKC,OKC,2017,67,2017-03-14,W
SEAOKC,OKC,2017,68,2017-03-16,W
SEAOKC,OKC,2017,69,2017-03-18,W
SEAOKC,OKC,2017,70,2017-03-20,L
SEAOKC,OKC,2017,71,2017-03-22,W
SEAOKC,OKC,2017,72,2017-03-26,L
SEAOKC,OKC,2017,73,2017-03-27,W
SEAOKC,OKC,2017,74,2017-03-29,W
SEAOKC,OKC,2017,75,2017-03-31,L
SEAOKC,OKC,2017,76,2017-04-02,L
SEAOKC,OKC,2017,77,2017-04-04,W
SEAOKC,OKC,2017,78,2017-04-05,W
SEAOKC,OKC,2017,79,2017-04-07,L
SEAOKC,OKC,2017,80,2017-04-09,W
SEAOKC,OKC,2017,81,2017-04-11,W
SEAOKC,OKC,2017,82,2017-04-12,L
ORL,ORL,2001,1,2000-10-31,W
ORL,ORL,2001,2,2000-11-01,L
ORL,ORL,2001,3,2000-11-03,L
ORL,ORL,2001,4,2000-11-04,W
ORL,ORL,2001,5,2000-11-06,W
ORL,ORL,2001,6,2000-11-08,L
ORL,ORL,2001,7,2000-11-09,L
ORL,ORL,2001,8,2000-11-12,W
ORL,ORL,2001,9,2000-11-14,L
ORL,ORL,2001,10,2000-11-16,L
ORL,ORL,2001,11,2000-11-19,L
ORL,ORL,2001,12,2000-11-21,L
ORL,ORL,2001,13,2000-11-24,L
ORL,ORL,2001,14,2000-11-25,W
ORL,ORL,2001,15,2000-11-27,L
ORL,ORL,2001,16,2000-11-29,L
ORL,ORL,2001,17,2000-12-01,W
ORL,ORL,2001,18,2000-12-02,W
ORL,ORL,2001,19,2000-12-05,W
ORL,ORL,2001,20,2000-12-07,W
ORL,ORL,2001,21,2000-12-11,L
ORL,ORL,2001,22,2000-12-12,L
ORL,ORL,2001,23,2000-12-15,L
ORL,ORL,2001,24,2000-12-17,W
ORL,ORL,2001,25,2000-12-21,W
ORL,ORL,2001,26,2000-12-23,W
ORL,ORL,2001,27,2000-12-25,L
ORL,ORL,2001,28,2000-12-26,L
ORL,ORL,2001,29,2000-12-28,W
ORL,ORL,2001,30,2000-12-30,W
ORL,ORL,2001,31,2001-01-02,L
ORL,ORL,2001,32,2001-01-04,L
ORL,ORL,2001,33,2001-01-06,L
ORL,ORL,2001,34,2001-01-09,L
ORL,ORL,2001,35,2001-01-11,W
ORL,ORL,2001,36,2001-01-13,W
ORL,ORL,2001,37,2001-01-15,W
ORL,ORL,2001,38,2001-01-18,L
ORL,ORL,2001,39,2001-01-20,W
ORL,ORL,2001,40,2001-01-23,W
ORL,ORL,2001,41,2001-01-25,L
ORL,ORL,2001,42,2001-01-27,L
ORL,ORL,2001,43,2001-01-30,W
ORL,ORL,2001,44,2001-01-31,W
ORL,ORL,2001,45,2001-02-02,W
ORL,ORL,2001,46,2001-02-03,W
ORL,ORL,2001,47,2001-02-06,W
ORL,ORL,2001,48,2001-02-07,W
ORL,ORL,2001,49,2001-02-14,W
ORL,ORL,2001,50,2001-02-16,W
ORL,ORL,2001,51,2001-02-18,W
ORL,ORL,2001,52,2001-02-20,L
ORL,ORL,2001,53,2001-02-23,L
ORL,ORL,2001,54,2001-02-25,L
ORL,ORL,2001,55,2001-02-26,W
ORL,ORL,2001,56,2001-02-28,W
ORL,ORL,2001,57,2001-03-02,W
ORL,ORL,2001,58,2001-03-04,L
ORL,ORL,2001,59,2001-03-05,W
ORL,ORL,2001,60,2001-03-07,W
ORL,ORL,2001,61,2001-03-08,L
ORL,ORL,2001,62,2001-03-10,W
ORL,ORL,2001,63,2001-03-13,L
ORL,ORL,2001,64,2001-03-14,W
ORL,ORL,2001,65,2001-03-16,W
ORL,ORL,2001,66,2001-03-18,L
ORL,ORL,2001,67,2001-03-20,W
ORL,ORL,2001,68,2001-03-21,L
ORL,ORL,2001,69,2001-03-23,L
ORL,ORL,2001,70,2001-03-25,W
ORL,ORL,2001,71,2001-03-28,W
ORL,ORL,2001,72,2001-03-30,L
ORL,ORL,2001,73,2001-04-01,W
ORL,ORL,2001,74,2001-04-03,L
ORL,ORL,2001,75,2001-04-04,W
ORL,ORL,2001,76,2001-04-06,L
ORL,ORL,2001,77,2001-04-10,L
ORL,ORL,2001,78,2001-04-12,W
ORL,ORL,2001,79,2001-04-13,L
ORL,ORL,2001,80,2001-04-15,W
ORL,ORL,2001,81,2001-04-16,L
ORL,ORL,2001,82,2001-04-18,L
ORL,ORL,2002,1,2001-10-30,W
ORL,ORL,2002,2,2001-11-02,L
ORL,ORL,2002,3,2001-11-03,W
ORL,ORL,2002,4,2001-11-05,L
ORL,ORL,2002,5,2001-11-06,L
ORL,ORL,2002,6,2001-11-09,W
ORL,ORL,2002,7,2001-11-11,L
ORL,ORL,2002,8,2001-11-12,L
ORL,ORL,2002,9,2001-11-14,W
ORL,ORL,2002,10,2001-11-15,W
ORL,ORL,2002,11,2001-11-17,L
ORL,ORL,2002,12,2001-11-21,W
ORL,ORL,2002,13,2001-11-23,W
ORL,ORL,2002,14,2001-11-24,L
ORL,ORL,2002,15,2001-11-26,L
ORL,ORL,2002,16,2001-11-29,L
ORL,ORL,2002,17,2001-12-01,W
ORL,ORL,2002,18,2001-12-03,W
ORL,ORL,2002,19,2001-12-05,W
ORL,ORL,2002,20,2001-12-07,W
ORL,ORL,2002,21,2001-12-08,L
ORL,ORL,2002,22,2001-12-10,L
ORL,ORL,2002,23,2001-12-11,L
ORL,ORL,2002,24,2001-12-13,W
ORL,ORL,2002,25,2001-12-15,L
ORL,ORL,2002,26,2001-12-16,L
ORL,ORL,2002,27,2001-12-19,W
ORL,ORL,2002,28,2001-12-21,L
ORL,ORL,2002,29,2001-12-22,L
ORL,ORL,2002,30,2001-12-26,L
ORL,ORL,2002,31,2001-12-28,W
ORL,ORL,2002,32,2001-12-30,W
ORL,ORL,2002,33,2002-01-02,L
ORL,ORL,2002,34,2002-01-04,W
ORL,ORL,2002,35,2002-01-05,W
ORL,ORL,2002,36,2002-01-07,W
ORL,ORL,2002,37,2002-01-09,W
ORL,ORL,2002,38,2002-01-11,L
ORL,ORL,2002,39,2002-01-12,L
ORL,ORL,2002,40,2002-01-14,W
ORL,ORL,2002,41,2002-01-18,L
ORL,ORL,2002,42,2002-01-19,W
ORL,ORL,2002,43,2002-01-22,W
ORL,ORL,2002,44,2002-01-24,W
ORL,ORL,2002,45,2002-01-27,L
ORL,ORL,2002,46,2002-01-30,L
ORL,ORL,2002,47,2002-02-01,W
ORL,ORL,2002,48,2002-02-03,L
ORL,ORL,2002,49,2002-02-05,W
ORL,ORL,2002,50,2002-02-12,W
ORL,ORL,2002,51,2002-02-13,L
ORL,ORL,2002,52,2002-02-16,W
ORL,ORL,2002,53,2002-02-21,W
ORL,ORL,2002,54,2002-02-23,W
ORL,ORL,2002,55,2002-02-24,L
ORL,ORL,2002,56,2002-02-26,W
ORL,ORL,2002,57,2002-02-27,W
ORL,ORL,2002,58,2002-03-01,L
ORL,ORL,2002,59,2002-03-03,L
ORL,ORL,2002,60,2002-03-05,L
ORL,ORL,2002,61,2002-03-06,L
ORL,ORL,2002,62,2002-03-08,W
ORL,ORL,2002,63,2002-03-10,W
ORL,ORL,2002,64,2002-03-13,W
ORL,ORL,2002,65,2002-03-15,W
ORL,ORL,2002,66,2002-03-17,W
ORL,ORL,2002,67,2002-03-19,W
ORL,ORL,2002,68,2002-03-22,L
ORL,ORL,2002,69,2002-03-24,L
ORL,ORL,2002,70,2002-03-26,W
ORL,ORL,2002,71,2002-03-27,L
ORL,ORL,2002,72,2002-03-29,W
ORL,ORL,2002,73,2002-03-31,W
ORL,ORL,2002,74,2002-04-04,W
ORL,ORL,2002,75,2002-04-05,L
ORL,ORL,2002,76,2002-04-08,W
ORL,ORL,2002,77,2002-04-09,W
ORL,ORL,2002,78,2002-04-11,L
ORL,ORL,2002,79,2002-04-12,L
ORL,ORL,2002,80,2002-04-14,L
ORL,ORL,2002,81,2002-04-16,W
ORL,ORL,2002,82,2002-04-17,L
ORL,ORL,2003,1,2002-10-29,W
ORL,ORL,2003,2,2002-10-30,W
ORL,ORL,2003,3,2002-11-01,L
ORL,ORL,2003,4,2002-11-02,W
ORL,ORL,2003,5,2002-11-05,W
ORL,ORL,2003,6,2002-11-08,W
ORL,ORL,2003,7,2002-11-10,L
ORL,ORL,2003,8,2002-11-12,L
ORL,ORL,2003,9,2002-11-14,W
ORL,ORL,2003,10,2002-11-16,L
ORL,ORL,2003,11,2002-11-17,L
ORL,ORL,2003,12,2002-11-19,W
ORL,ORL,2003,13,2002-11-20,L
ORL,ORL,2003,14,2002-11-22,L
ORL,ORL,2003,15,2002-11-24,W
ORL,ORL,2003,16,2002-11-27,W
ORL,ORL,2003,17,2002-11-30,W
ORL,ORL,2003,18,2002-12-02,L
ORL,ORL,2003,19,2002-12-04,W
ORL,ORL,2003,20,2002-12-06,W
ORL,ORL,2003,21,2002-12-07,L
ORL,ORL,2003,22,2002-12-09,L
ORL,ORL,2003,23,2002-12-10,L
ORL,ORL,2003,24,2002-12-13,W
ORL,ORL,2003,25,2002-12-15,L
ORL,ORL,2003,26,2002-12-16,L
ORL,ORL,2003,27,2002-12-18,W
ORL,ORL,2003,28,2002-12-20,W
ORL,ORL,2003,29,2002-12-23,L
ORL,ORL,2003,30,2002-12-25,W
ORL,ORL,2003,31,2002-12-27,L
ORL,ORL,2003,32,2002-12-28,W
ORL,ORL,2003,33,2002-12-30,W
ORL,ORL,2003,34,2003-01-03,L
ORL,ORL,2003,35,2003-01-04,L
ORL,ORL,2003,36,2003-01-06,W
ORL,ORL,2003,37,2003-01-08,L
ORL,ORL,2003,38,2003-01-10,L
ORL,ORL,2003,39,2003-01-12,W
ORL,ORL,2003,40,2003-01-13,L
ORL,ORL,2003,41,2003-01-16,L
ORL,ORL,2003,42,2003-01-19,W
ORL,ORL,2003,43,2003-01-21,W
ORL,ORL,2003,44,2003-01-22,W
ORL,ORL,2003,45,2003-01-24,L
ORL,ORL,2003,46,2003-01-26,L
ORL,ORL,2003,47,2003-01-29,W
ORL,ORL,2003,48,2003-01-31,L
ORL,ORL,2003,49,2003-02-02,L
ORL,ORL,2003,50,2003-02-04,L
ORL,ORL,2003,51,2003-02-11,W
ORL,ORL,2003,52,2003-02-13,L
ORL,ORL,2003,53,2003-02-14,L
ORL,ORL,2003,54,2003-02-16,L
ORL,ORL,2003,55,2003-02-18,W
ORL,ORL,2003,56,2003-02-21,W
ORL,ORL,2003,57,2003-02-23,W
ORL,ORL,2003,58,2003-02-25,W
ORL,ORL,2003,59,2003-02-28,L
ORL,ORL,2003,60,2003-03-02,W
ORL,ORL,2003,61,2003-03-03,W
ORL,ORL,2003,62,2003-03-05,W
ORL,ORL,2003,63,2003-03-07,L
ORL,ORL,2003,64,2003-03-09,W
ORL,ORL,2003,65,2003-03-11,L
ORL,ORL,2003,66,2003-03-12,L
ORL,ORL,2003,67,2003-03-15,W
ORL,ORL,2003,68,2003-03-19,W
ORL,ORL,2003,69,2003-03-21,W
ORL,ORL,2003,70,2003-03-23,W
ORL,ORL,2003,71,2003-03-24,L
ORL,ORL,2003,72,2003-03-26,W
ORL,ORL,2003,73,2003-03-27,W
ORL,ORL,2003,74,2003-03-31,L
ORL,ORL,2003,75,2003-04-01,L
ORL,ORL,2003,76,2003-04-05,L
ORL,ORL,2003,77,2003-04-06,L
ORL,ORL,2003,78,2003-04-09,W
ORL,ORL,2003,79,2003-04-11,W
ORL,ORL,2003,80,2003-04-12,W
ORL,ORL,2003,81,2003-04-14,L
ORL,ORL,2003,82,2003-04-16,L
ORL,ORL,2004,1,2003-10-29,W
ORL,ORL,2004,2,2003-10-30,L
ORL,ORL,2004,3,2003-11-01,L
ORL,ORL,2004,4,2003-11-03,L
ORL,ORL,2004,5,2003-11-05,L
ORL,ORL,2004,6,2003-11-07,L
ORL,ORL,2004,7,2003-11-08,L
ORL,ORL,2004,8,2003-11-12,L
ORL,ORL,2004,9,2003-11-14,L
ORL,ORL,2004,10,2003-11-15,L
ORL,ORL,2004,11,2003-11-17,L
ORL,ORL,2004,12,2003-11-20,L
ORL,ORL,2004,13,2003-11-21,L
ORL,ORL,2004,14,2003-11-24,L
ORL,ORL,2004,15,2003-11-26,L
ORL,ORL,2004,16,2003-11-28,L
ORL,ORL,2004,17,2003-12-02,L
ORL,ORL,2004,18,2003-12-03,L
ORL,ORL,2004,19,2003-12-05,L
ORL,ORL,2004,20,2003-12-06,L
ORL,ORL,2004,21,2003-12-08,W
ORL,ORL,2004,22,2003-12-10,W
ORL,ORL,2004,23,2003-12-12,L
ORL,ORL,2004,24,2003-12-13,W
ORL,ORL,2004,25,2003-12-16,L
ORL,ORL,2004,26,2003-12-17,W
ORL,ORL,2004,27,2003-12-19,W
ORL,ORL,2004,28,2003-12-21,W
ORL,ORL,2004,29,2003-12-22,L
ORL,ORL,2004,30,2003-12-25,W
ORL,ORL,2004,31,2003-12-26,L
ORL,ORL,2004,32,2003-12-29,L
ORL,ORL,2004,33,2004-01-02,L
ORL,ORL,2004,34,2004-01-03,L
ORL,ORL,2004,35,2004-01-06,L
ORL,ORL,2004,36,2004-01-07,L
ORL,ORL,2004,37,2004-01-09,W
ORL,ORL,2004,38,2004-01-12,L
ORL,ORL,2004,39,2004-01-14,L
ORL,ORL,2004,40,2004-01-16,W
ORL,ORL,2004,41,2004-01-17,L
ORL,ORL,2004,42,2004-01-19,W
ORL,ORL,2004,43,2004-01-21,L
ORL,ORL,2004,44,2004-01-23,W
ORL,ORL,2004,45,2004-01-25,L
ORL,ORL,2004,46,2004-01-26,L
ORL,ORL,2004,47,2004-01-28,W
ORL,ORL,2004,48,2004-01-29,L
ORL,ORL,2004,49,2004-01-31,L
ORL,ORL,2004,50,2004-02-03,L
ORL,ORL,2004,51,2004-02-04,L
ORL,ORL,2004,52,2004-02-06,L
ORL,ORL,2004,53,2004-02-08,L
ORL,ORL,2004,54,2004-02-11,L
ORL,ORL,2004,55,2004-02-17,L
ORL,ORL,2004,56,2004-02-18,W
ORL,ORL,2004,57,2004-02-20,W
ORL,ORL,2004,58,2004-02-22,W
ORL,ORL,2004,59,2004-02-24,L
ORL,ORL,2004,60,2004-02-27,L
ORL,ORL,2004,61,2004-02-28,W
ORL,ORL,2004,62,2004-03-01,L
ORL,ORL,2004,63,2004-03-03,L
ORL,ORL,2004,64,2004-03-05,W
ORL,ORL,2004,65,2004-03-07,L
ORL,ORL,2004,66,2004-03-09,L
ORL,ORL,2004,67,2004-03-10,W
ORL,ORL,2004,68,2004-03-13,L
ORL,ORL,2004,69,2004-03-15,L
ORL,ORL,2004,70,2004-03-17,L
ORL,ORL,2004,71,2004-03-20,L
ORL,ORL,2004,72,2004-03-21,L
ORL,ORL,2004,73,2004-03-24,L
ORL,ORL,2004,74,2004-03-26,L
ORL,ORL,2004,75,2004-03-28,L
ORL,ORL,2004,76,2004-03-31,L
ORL,ORL,2004,77,2004-04-02,L
ORL,ORL,2004,78,2004-04-06,L
ORL,ORL,2004,79,2004-04-08,L
ORL,ORL,2004,80,2004-04-10,L
ORL,ORL,2004,81,2004-04-12,W
ORL,ORL,2004,82,2004-04-14,W
ORL,ORL,2005,1,2004-11-03,W
ORL,ORL,2005,2,2004-11-05,W
ORL,ORL,2005,3,2004-11-06,L
ORL,ORL,2005,4,2004-11-09,W
ORL,ORL,2005,5,2004-11-10,L
ORL,ORL,2005,6,2004-11-12,W
ORL,ORL,2005,7,2004-11-14,L
ORL,ORL,2005,8,2004-11-17,W
ORL,ORL,2005,9,2004-11-20,W
ORL,ORL,2005,10,2004-11-24,L
ORL,ORL,2005,11,2004-11-26,W
ORL,ORL,2005,12,2004-11-27,W
ORL,ORL,2005,13,2004-11-29,L
ORL,ORL,2005,14,2004-12-01,W
ORL,ORL,2005,15,2004-12-03,W
ORL,ORL,2005,16,2004-12-04,W
ORL,ORL,2005,17,2004-12-06,L
ORL,ORL,2005,18,2004-12-08,W
ORL,ORL,2005,19,2004-12-10,W
ORL,ORL,2005,20,2004-12-12,L
ORL,ORL,2005,21,2004-12-13,L
ORL,ORL,2005,22,2004-12-15,L
ORL,ORL,2005,23,2004-12-18,W
ORL,ORL,2005,24,2004-12-19,L
ORL,ORL,2005,25,2004-12-22,W
ORL,ORL,2005,26,2004-12-27,L
ORL,ORL,2005,27,2004-12-29,L
ORL,ORL,2005,28,2005-01-01,L
ORL,ORL,2005,29,2005-01-03,L
ORL,ORL,2005,30,2005-01-05,W
ORL,ORL,2005,31,2005-01-07,W
ORL,ORL,2005,32,2005-01-08,W
ORL,ORL,2005,33,2005-01-10,L
ORL,ORL,2005,34,2005-01-12,W
ORL,ORL,2005,35,2005-01-14,L
ORL,ORL,2005,36,2005-01-15,W
ORL,ORL,2005,37,2005-01-18,W
ORL,ORL,2005,38,2005-01-20,L
ORL,ORL,2005,39,2005-01-22,W
ORL,ORL,2005,40,2005-01-24,L
ORL,ORL,2005,41,2005-01-25,L
ORL,ORL,2005,42,2005-01-28,W
ORL,ORL,2005,43,2005-01-29,W
ORL,ORL,2005,44,2005-01-31,L
ORL,ORL,2005,45,2005-02-01,W
ORL,ORL,2005,46,2005-02-04,L
ORL,ORL,2005,47,2005-02-05,L
ORL,ORL,2005,48,2005-02-08,L
ORL,ORL,2005,49,2005-02-10,W
ORL,ORL,2005,50,2005-02-12,L
ORL,ORL,2005,51,2005-02-13,W
ORL,ORL,2005,52,2005-02-15,W
ORL,ORL,2005,53,2005-02-22,L
ORL,ORL,2005,54,2005-02-26,L
ORL,ORL,2005,55,2005-02-27,L
ORL,ORL,2005,56,2005-03-02,W
ORL,ORL,2005,57,2005-03-04,W
ORL,ORL,2005,58,2005-03-05,W
ORL,ORL,2005,59,2005-03-08,L
ORL,ORL,2005,60,2005-03-09,L
ORL,ORL,2005,61,2005-03-11,L
ORL,ORL,2005,62,2005-03-13,L
ORL,ORL,2005,63,2005-03-15,L
ORL,ORL,2005,64,2005-03-16,L
ORL,ORL,2005,65,2005-03-18,L
ORL,ORL,2005,66,2005-03-19,W
ORL,ORL,2005,67,2005-03-21,L
ORL,ORL,2005,68,2005-03-24,L
ORL,ORL,2005,69,2005-03-26,L
ORL,ORL,2005,70,2005-03-28,W
ORL,ORL,2005,71,2005-03-30,W
ORL,ORL,2005,72,2005-04-01,L
ORL,ORL,2005,73,2005-04-02,W
ORL,ORL,2005,74,2005-04-05,L
ORL,ORL,2005,75,2005-04-06,L
ORL,ORL,2005,76,2005-04-08,L
ORL,ORL,2005,77,2005-04-11,L
ORL,ORL,2005,78,2005-04-13,L
ORL,ORL,2005,79,2005-04-15,L
ORL,ORL,2005,80,2005-04-16,L
ORL,ORL,2005,81,2005-04-18,W
ORL,ORL,2005,82,2005-04-20,L
